0.028784026,-0.868070112
-0.742258924,-0.77273512
-0.059407163,-0.413974461
0.318268771,-0.397117477
1.279863054,-0.347571298
0.552993603,0.619647048
0.063485817,-0.836729922
-0.230124507,-1.126860884
0.094928243,-0.880132596
0.127793272,-0.847299073
0.159747071,-0.835881103
0.190980478,-0.822980091
0.225237948,-0.83549686
0.702882905,0.093425066
-0.205250871,-0.397609
0.260781441,-0.846885424
-0.026115894,-0.553972173
0.289443695,-0.820281662
-0.411063035,-1.009952908
0.341549033,-0.888591821
0.347898672,-0.784549247
0.373603977,-0.758974289
0.979564119,-0.857721473
0.432639471,-0.822041842
-0.366577411,-0.297609312
-0.238359721,-0.38210949
0.485319296,-0.854661899
0.470273868,-0.736759004
0.535072772,-0.293562416
0.523403966,-0.766228149
1.383836546,-0.056639484
0.645764719,0.019923499
-0.376491666,-0.20682883
-0.525138243,0.769515204
0.63964833,-0.186490861
-0.242932641,-0.057723086
0.646153697,0.221862725
0.523665952,-0.696079186
0.576716888,-0.718183756
0.605194876,-0.697760275
0.592406765,-0.621566094
-1.030186755,-0.459816408
-0.235024949,-0.355438205
0.664611543,-0.659380066
0.713506683,-0.66140031
-0.8320675,-0.738282579
0.348940124,-0.510357976
1.315901706,-0.416079727
0.764306675,-0.661485128
0.764793135,-0.607880338
0.740099747,-0.534877276
0.722516742,-0.474465466
0.541258916,-0.163901887
0.735066437,-0.442590918
0.792400433,-0.443901506
-0.979072815,0.21518747
1.164226647,-0.62486948
0.855457819,-0.444522669
0.905154472,-0.432037753
0.383981692,-0.429787956
0.908987623,-0.390440026
0.985161011,-0.387280081
-0.900308786,0.264160576
-0.303481476,-0.021909538
0.435943995,0.591518808
0.953625747,-0.328165172
-0.872055983,-0.57117317
0.915934181,-0.270731047
-0.303197976,-0.391612525
-0.724620966,-0.933033669
-0.724840064,0.619367321
-0.231751087,0.881275445
0.669084148,-0.993006271
0.889412573,-0.221985735
0.907334014,-0.191273078
0.931645519,-0.161687775
1.037737745,-0.151254336
0.945609788,-0.091142949
0.610185089,-1.081171509
0.95489145,-0.05613797
0.949668604,-0.018818704
-0.133067745,-0.488552637
0.472347971,-0.270100271
-0.926150018,0.015717126
-0.792811283,-0.761067806
0.913327629,0.020783781
0.97116621,0.052319696
0.975952387,0.089165626
-0.973486706,-0.052192206
0.982689423,0.12652092
-0.372232473,-0.018384592
0.670665459,0.04240448
0.585726414,-0.271210268
0.41962215,-0.403247657
0.082219255,-0.559700061
-0.301847568,-1.071965696
1.021945498,0.166536789
0.156958512,-1.05058519
0.936847155,0.197716288
1.068615782,0.252367599
0.937958296,0.271781156
1.056350369,0.335144538
0.259328758,-1.219612584
0.925789399,0.345259271
0.909973214,0.379674314
0.931522345,0.426450631
1.076717915,0.523404617
0.605869066,0.142009417
-0.709094756,0.506480707
-0.036723274,0.778437465
0.871292584,0.485429317
1.084674703,-0.689535794
0.942690964,0.56089681
0.419069872,-0.442581124
0.880278806,0.575437482
0.842613141,0.599939884
0.826633925,0.636201902
0.839340542,0.692466127
0.052002012,0.773654861
0.809777959,0.722007751
0.668558518,-0.008925639
0.776118962,0.74787747
0.54894745,0.299414652
0.709516765,0.744774184
0.709489184,0.797807954
-0.850989536,0.441538495
0.646436856,0.792199039
0.946074073,-0.757505485
0.661047667,0.86477102
0.4674018,-1.094738363
0.231413294,-0.438041939
0.289985031,0.626158937
0.640220993,0.903838638
-0.970785089,-0.397690048
0.630317293,0.958776331
0.339884576,-1.140892116
-0.009527823,-0.416246739
0.388355721,-1.149272046
0.670128351,0.068186176
0.558091787,0.934216645
0.721863349,-0.046265986
0.063394088,-0.521334006
-0.972748687,0.173668985
0.609369151,1.082885085
0.480292387,0.965673067
0.476236624,1.040688343
-0.368490481,-1.120190746
0.408340284,1.00476821
0.385043111,1.05140396
0.389745622,1.169429924
-1.014099645,0.145331731
0.330418963,1.145742577
0.27423718,1.121487773
0.21424272,1.074300161
0.181835874,1.114544244
0.575019229,0.282541146
-1.025046645,-0.370596215
0.305235674,-1.207432499
0.152108679,1.178453076
-0.186543092,0.780076765
-0.404678351,-0.060240474
0.095560806,1.119151795
-0.376726153,-0.093644572
0.024422337,-1.244793667
0.050881433,1.107388391
0.01654721,1.1835917
0.151438209,-0.597506053
-0.029123978,1.172959103
0.851620241,-0.857454422
-0.321944035,0.813718024
-0.291226007,-0.131820486
-0.073443582,1.179447807
0.672857704,-0.172854527
1.265962872,-0.507453835
-0.351304514,-0.354737148
-0.117308168,1.091499048
-0.163310212,1.181030866
-0.951590773,-0.125857278
0.580788362,0.365178256
1.192988856,-0.267329989
-0.211289678,1.211113805
-0.245078448,1.105884038
-0.297424995,1.159834502
-0.341325598,1.147977569
-0.386084902,1.139937419
-0.464801283,1.250186194
-0.487659122,1.156988306
1.32106008,-0.099753624
0.747940385,0.121583547
0.630970272,-0.076810819
-0.853809715,-0.653034173
-0.535622519,1.14951887
-0.599082495,1.177386606
-1.065489315,0.116364925
-0.063814093,0.830176792
-0.584636666,1.025252657
-0.632359436,1.020603448
0.354398736,0.670823673
0.214875832,-0.54755643
-0.413556313,-0.042585857
0.183547264,-0.49404116
-0.69047589,1.03174608
-0.727320505,1.001744542
-0.565977967,0.640452556
-0.744207369,0.94196243
-0.787296341,0.924078146
0.72099689,0.206058506
-0.343919524,-0.080408991
-0.546752137,0.736055729
-0.865927028,0.950787486
-0.847644578,0.85268025
-0.913083014,-0.267415222
-0.951749047,0.900347232
-0.974712235,0.852721073
-0.955922109,0.766912658
-0.495001352,-0.989153373
0.259249488,0.811041969
-0.508083445,-0.934093504
-1.064010514,0.800594545
-0.449916068,-0.110433733
-1.049069273,0.723112069
-0.255845317,-0.48953084
0.226936845,-0.500335948
-1.100678128,0.701666902
0.508747118,-0.365348394
-0.982914261,0.558883175
0.482434153,0.488860335
0.373197828,0.648163026
-0.389672328,-1.061097424
0.481644183,0.456792363
0.253048333,-0.44313714
0.461790284,-0.383659031
-1.197514037,0.646332996
-1.184600946,0.578759264
-1.167418601,0.512632036
-1.178778346,0.464383557
-1.247657371,0.442648708
0.541276181,-1.036989606
-1.221937438,0.378227709
-1.290434305,0.351370314
-1.2672702,0.290883294
-0.661898685,-0.928967612
-1.312712358,0.252338726
-0.937185459,-0.513464277
-1.291781203,0.195401571
-1.269820296,0.14069325
-1.300652777,0.096558943
0.081382885,0.770182356
-1.382196694,0.056446164
-0.342023797,-0.181838788
-0.329607412,-0.298506298
